0,8,5,14,25,18,21,12,19,10,3,6,17,24,13,22,11,2,9,20,23,16,7,4,15
0,8,5,14,25,18,21,12,19,10,3,6,17,24,15,4,13,22,11,2,9,20,23,16,7
0,8,5,14,25,18,21,12,19,10,3,6,17,24,15,4,7,16,23,20,13,22,11,2,9
0,8,5,14,25,18,21,12,19,10,3,6,17,24,15,4,7,16,23,20,9,2,13,22,11
0,8,5,14,25,18,21,12,19,10,3,6,17,24,15,4,7,16,23,20,9,2,11,22,13
0,8,5,14,25,18,21,12,19,10,3,6,17,24,15,4,7,16,13,22,11,2,9,20,23
0,8,5,14,25,18,21,12,23,16,7,4,15,24,17,6,13,20,9,2,11,22,19,10,3
0,8,5,14,25,18,21,12,23,16,7,4,15,24,17,6,3,10,19,22,11,2,9,20,13
0,8,5,14,25,18,21,12,23,16,7,4,15,24,17,6,3,10,19,22,11,2,13,20,9
0,8,5,14,25,18,21,12,23,16,7,4,15,24,17,6,3,10,19,22,13,20,9,2,11
0,8,5,14,25,18,21,12,23,16,7,4,15,24,17,6,3,10,13,20,9,2,11,22,19
0,8,5,14,25,18,21,12,23,16,7,4,15,24,13,20,9,2,11,22,19,10,3,6,17
0,8,5,14,25,18,21,12,23,16,7,4,13,20,9,2,11,22,19,10,3,6,17,24,15
0,8,5,14,25,18,21,12,23,16,13,20,9,2,11,22,19,10,3,6,17,24,15,4,7
0,8,5,14,25,18,21,12,23,20,13,16,7,4,15,24,17,6,3,10,19,22,11,2,9
0,8,5,14,25,18,21,12,23,20,9,2,13,16,7,4,15,24,17,6,3,10,19,22,11
0,8,5,14,25,18,21,12,23,20,9,2,11,22,13,16,7,4,15,24,17,6,3,10,19
0,8,5,14,25,18,21,12,23,20,9,2,11,22,19,10,13,16,7,4,15,24,17,6,3
0,8,5,14,25,18,21,12,23,20,9,2,11,22,19,10,3,6,13,16,7,4,15,24,17
0,8,5,14,25,18,21,12,23,20,9,2,11,22,19,10,3,6,17,24,13,16,7,4,15
0,8,5,14,25,18,21,12,23,20,9,2,11,22,19,10,3,6,17,24,15,4,13,16,7
0,8,5,14,25,18,21,12,23,20,9,2,11,22,19,10,3,6,17,24,15,4,7,16,13
0,8,5,14,25,18,21,12,3,10,19,22,11,2,9,20,23,16,7,4,15,24,17,6,13
0,8,5,14,25,18,21,12,3,10,19,22,11,2,9,20,23,16,7,4,15,24,13,6,17
0,8,5,14,25,18,21,12,3,10,19,22,11,2,9,20,23,16,7,4,13,6,17,24,15
0,8,5,14,25,18,21,12,3,10,19,22,11,2,9,20,23,16,13,6,17,24,15,4,7
0,8,5,14,25,18,21,12,3,10,19,22,11,2,9,20,13,6,17,24,15,4,7,16,23
0,8,5,14,25,18,21,12,3,10,19,22,11,2,13,6,17,24,15,4,7,16,23,20,9
0,8,5,14,25,18,21,12,3,10,19,22,13,6,17,24,15,4,7,16,23,20,9,2,11
0,8,5,14,25,18,21,12,3,10,13,6,17,24,15,4,7,16,23,20,9,2,11,22,19
0,8,5,14,25,18,21,12,3,6,13,10,19,22,11,2,9,20,23,16,7,4,15,24,17
0,8,5,14,25,18,21,12,3,6,17,24,13,10,19,22,11,2,9,20,23,16,7,4,15
0,8,5,14,25,18,21,12,3,6,17,24,15,4,13,10,19,22,11,2,9,20,23,16,7
0,8,5,14,25,18,21,12,3,6,17,24,15,4,7,16,23,20,13,10,19,22,11,2,9
0,8,5,14,25,18,21,12,3,6,17,24,15,4,7,16,23,20,9,2,13,10,19,22,11
0,8,5,14,25,18,21,12,3,6,17,24,15,4,7,16,23,20,9,2,11,22,13,10,19
0,8,5,14,25,18,21,12,3,6,17,24,15,4,7,16,23,20,9,2,11,22,19,10,13
0,8,5,14,25,18,21,12,3,6,17,24,15,4,7,16,13,10,19,22,11,2,9,20,23
0,8,5,14,25,18,21,12,9,20,23,16,7,4,15,24,17,6,13,2,11,22,19,10,3
0,8,5,14,25,18,21,12,9,20,23,16,7,4,15,24,17,6,3,10,19,22,11,2,13
0,8,5,14,25,18,21,12,9,20,23,16,7,4,15,24,17,6,3,10,19,22,13,2,11
0,8,5,14,25,18,21,12,9,20,23,16,7,4,15,24,17,6,3,10,13,2,11,22,19
0,8,5,14,25,18,21,12,9,20,23,16,7,4,15,24,13,2,11,22,19,10,3,6,17
0,8,5,14,25,18,21,12,9,20,23,16,7,4,13,2,11,22,19,10,3,6,17,24,15
0,8,5,14,25,18,21,12,9,20,23,16,13,2,11,22,19,10,3,6,17,24,15,4,7
0,8,5,14,25,18,21,12,9,20,13,2,11,22,19,10,3,6,17,24,15,4,7,16,23
0,8,5,14,25,18,21,12,9,2,13,20,23,16,7,4,15,24,17,6,3,10,19,22,11
0,8,5,14,25,18,21,12,9,2,11,22,13,20,23,16,7,4,15,24,17,6,3,10,19
0,8,5,14,25,18,21,12,9,2,11,22,19,10,13,20,23,16,7,4,15,24,17,6,3
0,8,5,14,25,18,21,12,9,2,11,22,19,10,3,6,13,20,23,16,7,4,15,24,17
0,8,5,14,25,18,21,12,9,2,11,22,19,10,3,6,17,24,13,20,23,16,7,4,15
0,8,5,14,25,18,21,12,9,2,11,22,19,10,3,6,17,24,15,4,13,20,23,16,7
0,8,5,14,25,18,21,12,9,2,11,22,19,10,3,6,17,24,15,4,7,16,23,20,13
0,8,5,14,25,18,21,12,9,2,11,22,19,10,3,6,17,24,15,4,7,16,13,20,23
0,8,5,14,25,18,11,22,13,2,9,20,23,16,7,4,15,24,17,6,3,10,19,12,21
0,8,5,14,25,18,11,22,19,10,13,2,9,20,23,16,7,4,15,24,17,6,3,12,21
0,8,5,14,25,18,11,22,19,10,3,6,17,24,15,4,7,16,23,20,13,2,9,12,21
0,8,5,14,25,18,11,22,19,10,3,6,17,24,15,4,7,16,13,2,9,20,23,12,21
0,8,5,14,25,18,11,2,9,20,23,16,7,4,15,24,17,6,13,22,19,10,3,12,21
0,8,5,14,25,18,11,2,9,20,23,16,7,4,15,24,17,6,3,10,13,22,19,12,21
0,8,5,14,25,18,11,2,9,20,13,22,19,10,3,6,17,24,15,4,7,16,23,12,21
0,8,5,14,25,18,11,2,13,22,19,10,3,6,17,24,15,4,7,16,23,20,9,12,21
0,8,5,14,25,18,7,16,23,20,13,4,15,24,17,6,3,10,19,22,11,2,9,12,21
0,8,5,14,25,18,7,16,23,20,9,2,11,22,13,4,15,24,17,6,3,10,19,12,21
0,8,5,14,25,18,7,16,23,20,9,2,11,22,19,10,13,4,15,24,17,6,3,12,21
0,8,5,14,25,18,7,16,13,4,15,24,17,6,3,10,19,22,11,2,9,20,23,12,21
0,8,5,14,25,18,7,4,15,24,17,6,13,16,23,20,9,2,11,22,19,10,3,12,21
0,8,5,14,25,18,7,4,15,24,17,6,3,10,19,22,11,2,9,20,13,16,23,12,21
0,8,5,14,25,18,7,4,15,24,17,6,3,10,19,22,11,2,13,16,23,20,9,12,21
0,8,5,14,25,18,7,4,15,24,17,6,3,10,13,16,23,20,9,2,11,22,19,12,21
0,8,5,14,25,18,9,20,23,16,7,4,15,24,17,6,13,2,11,22,19,10,3,12,21
0,8,5,14,25,18,9,20,23,16,7,4,15,24,17,6,3,10,13,2,11,22,19,12,21
0,8,5,14,25,18,9,20,13,2,11,22,19,10,3,6,17,24,15,4,7,16,23,12,21
0,8,5,14,25,18,9,2,11,22,13,20,23,16,7,4,15,24,17,6,3,10,19,12,21
0,8,5,14,25,18,9,2,11,22,19,10,13,20,23,16,7,4,15,24,17,6,3,12,21
0,8,5,14,25,18,9,2,11,22,19,10,3,6,17,24,15,4,7,16,13,20,23,12,21
0,8,5,14,25,18,15,24,17,6,13,4,7,16,23,20,9,2,11,22,19,10,3,12,21
0,8,5,14,25,18,15,24,17,6,3,10,19,22,11,2,9,20,13,4,7,16,23,12,21
0,8,5,14,25,18,15,24,17,6,3,10,19,22,11,2,13,4,7,16,23,20,9,12,21
0,8,5,14,25,18,15,24,17,6,3,10,13,4,7,16,23,20,9,2,11,22,19,12,21
0,8,5,14,25,18,15,4,7,16,23,20,13,24,17,6,3,10,19,22,11,2,9,12,21
0,8,5,14,25,18,15,4,7,16,23,20,9,2,11,22,13,24,17,6,3,10,19,12,21
0,8,5,14,25,18,15,4,7,16,23,20,9,2,11,22,19,10,13,24,17,6,3,12,21
0,8,5,14,25,18,15,4,7,16,13,24,17,6,3,10,19,22,11,2,9,20,23,12,21
0,8,5,14,23,16,7,4,15,24,17,6,13,20,9,2,11,22,19,10,3,12,21,18,25
0,8,5,14,23,16,7,4,15,24,17,6,3,10,19,22,11,2,13,20,9,12,21,18,25
0,8,5,14,23,16,7,4,15,24,17,6,3,10,13,20,9,2,11,22,19,12,21,18,25
0,8,5,14,23,20,13,16,7,4,15,24,17,6,3,10,19,22,11,2,9,12,21,18,25
0,8,5,14,23,20,9,2,11,22,13,16,7,4,15,24,17,6,3,10,19,12,21,18,25
0,8,5,14,23,20,9,2,11,22,19,10,13,16,7,4,15,24,17,6,3,12,21,18,25
0,8,5,14,17,24,15,4,7,16,23,20,13,6,3,10,19,22,11,2,9,12,21,18,25
0,8,5,14,17,24,15,4,7,16,23,20,9,2,11,22,13,6,3,10,19,12,21,18,25
0,8,5,14,17,24,15,4,7,16,23,20,9,2,11,22,19,10,13,6,3,12,21,18,25
0,8,5,14,17,24,15,4,7,16,13,6,3,10,19,22,11,2,9,20,23,12,21,18,25
0,8,5,14,17,6,13,24,15,4,7,16,23,20,9,2,11,22,19,10,3,12,21,18,25
0,8,5,14,17,6,3,10,19,22,11,2,9,20,13,24,15,4,7,16,23,12,21,18,25
0,8,5,14,17,6,3,10,19,22,11,2,13,24,15,4,7,16,23,20,9,12,21,18,25
0,8,5,14,17,6,3,10,13,24,15,4,7,16,23,20,9,2,11,22,19,12,21,18,25
0,8,5,14,7,16,23,20,13,4,15,24,17,6,3,10,19,22,11,2,9,12,21,18,25
0,8,5,14,7,16,23,20,9,2,11,22,13,4,15,24,17,6,3,10,19,12,21,18,25
0,8,5,14,7,16,23,20,9,2,11,22,19,10,13,4,15,24,17,6,3,12,21,18,25
0,8,5,14,7,16,13,4,15,24,17,6,3,10,19,22,11,2,9,20,23,12,21,18,25
0,8,5,14,7,4,15,24,17,6,13,16,23,20,9,2,11,22,19,10,3,12,21,18,25
0,8,5,14,7,4,15,24,17,6,3,10,19,22,11,2,9,20,13,16,23,12,21,18,25
0,8,5,14,7,4,15,24,17,6,3,10,19,22,11,2,13,16,23,20,9,12,21,18,25
0,8,5,14,7,4,15,24,17,6,3,10,13,16,23,20,9,2,11,22,19,12,21,18,25
0,8,5,14,3,10,19,22,11,2,9,20,13,6,17,24,15,4,7,16,23,12,21,18,25
0,8,5,14,3,10,19,22,11,2,13,6,17,24,15,4,7,16,23,20,9,12,21,18,25
0,8,5,14,3,10,13,6,17,24,15,4,7,16,23,20,9,2,11,22,19,12,21,18,25
0,8,5,14,3,6,17,24,15,4,7,16,23,20,13,10,19,22,11,2,9,12,21,18,25
0,8,5,14,3,6,17,24,15,4,7,16,23,20,9,2,11,22,13,10,19,12,21,18,25
0,8,5,14,3,6,17,24,15,4,7,16,13,10,19,22,11,2,9,20,23,12,21,18,25
0,12,19,22,11,2,9,20,23,16,7,4,15,24,13,10,3,6,17,8,5,14,25,18,21
0,12,19,22,11,2,9,20,23,16,7,4,13,10,3,6,17,24,15,8,5,14,25,18,21
0,12,19,22,13,10,3,6,17,24,15,4,7,16,23,20,9,2,11,8,5,14,25,18,21
0,12,19,10,3,6,13,22,11,2,9,20,23,16,7,4,15,24,17,8,5,14,25,18,21
0,12,19,10,3,6,17,24,13,22,11,2,9,20,23,16,7,4,15,8,5,14,25,18,21
0,12,19,10,3,6,17,24,15,4,7,16,23,20,9,2,13,22,11,8,5,14,25,18,21
0,12,23,16,7,4,15,24,17,6,3,10,19,22,13,20,9,2,11,8,5,14,25,18,21
0,12,23,16,7,4,15,24,17,6,3,10,13,20,9,2,11,22,19,8,5,14,25,18,21
0,12,23,16,7,4,15,24,13,20,9,2,11,22,19,10,3,6,17,8,5,14,25,18,21
0,12,23,16,7,4,13,20,9,2,11,22,19,10,3,6,17,24,15,8,5,14,25,18,21
0,12,23,20,9,2,13,16,7,4,15,24,17,6,3,10,19,22,11,8,5,14,25,18,21
0,12,23,20,9,2,11,22,13,16,7,4,15,24,17,6,3,10,19,8,5,14,25,18,21
0,12,23,20,9,2,11,22,19,10,3,6,13,16,7,4,15,24,17,8,5,14,25,18,21
0,12,23,20,9,2,11,22,19,10,3,6,17,24,13,16,7,4,15,8,5,14,25,18,21
0,12,21,18,25,14,23,16,7,4,15,24,17,6,3,10,19,22,13,20,9,2,11,8,5
0,12,21,18,25,14,23,16,7,4,15,24,17,6,3,10,13,20,9,2,11,22,19,8,5
0,12,21,18,25,14,23,16,7,4,15,24,13,20,9,2,11,22,19,10,3,6,17,8,5
0,12,21,18,25,14,23,16,7,4,13,20,9,2,11,22,19,10,3,6,17,24,15,8,5
0,12,21,18,25,14,23,20,9,2,13,16,7,4,15,24,17,6,3,10,19,22,11,8,5
0,12,21,18,25,14,23,20,9,2,11,22,13,16,7,4,15,24,17,6,3,10,19,8,5
0,12,21,18,25,14,23,20,9,2,11,22,19,10,3,6,13,16,7,4,15,24,17,8,5
0,12,21,18,25,14,23,20,9,2,11,22,19,10,3,6,17,24,13,16,7,4,15,8,5
0,12,21,18,25,14,17,24,13,6,3,10,19,22,11,2,9,20,23,16,7,4,15,8,5
0,12,21,18,25,14,17,24,15,4,7,16,23,20,9,2,13,6,3,10,19,22,11,8,5
0,12,21,18,25,14,17,24,15,4,7,16,23,20,9,2,11,22,13,6,3,10,19,8,5
0,12,21,18,25,14,17,6,3,10,19,22,11,2,9,20,23,16,7,4,13,24,15,8,5
0,12,21,18,25,14,17,6,3,10,19,22,13,24,15,4,7,16,23,20,9,2,11,8,5
0,12,21,18,25,14,17,6,3,10,13,24,15,4,7,16,23,20,9,2,11,22,19,8,5
0,12,21,18,25,14,7,16,23,20,9,2,13,4,15,24,17,6,3,10,19,22,11,8,5
0,12,21,18,25,14,7,16,23,20,9,2,11,22,13,4,15,24,17,6,3,10,19,8,5
0,12,21,18,25,14,7,16,23,20,9,2,11,22,19,10,3,6,13,4,15,24,17,8,5
0,12,21,18,25,14,7,16,23,20,9,2,11,22,19,10,3,6,17,24,13,4,15,8,5
0,12,21,18,25,14,7,4,15,24,17,6,3,10,19,22,13,16,23,20,9,2,11,8,5
0,12,21,18,25,14,7,4,15,24,17,6,3,10,13,16,23,20,9,2,11,22,19,8,5
0,12,21,18,25,14,7,4,15,24,13,16,23,20,9,2,11,22,19,10,3,6,17,8,5
0,12,21,18,25,14,7,4,13,16,23,20,9,2,11,22,19,10,3,6,17,24,15,8,5
0,12,21,18,25,14,3,10,19,22,11,2,9,20,23,16,7,4,15,24,13,6,17,8,5
0,12,21,18,25,14,3,10,19,22,11,2,9,20,23,16,7,4,13,6,17,24,15,8,5
0,12,21,18,25,14,3,10,19,22,13,6,17,24,15,4,7,16,23,20,9,2,11,8,5
0,12,21,18,25,14,3,10,13,6,17,24,15,4,7,16,23,20,9,2,11,22,19,8,5
0,12,21,18,25,14,3,6,13,10,19,22,11,2,9,20,23,16,7,4,15,24,17,8,5
0,12,21,18,25,14,3,6,17,24,13,10,19,22,11,2,9,20,23,16,7,4,15,8,5
0,12,21,18,25,14,3,6,17,24,15,4,7,16,23,20,9,2,13,10,19,22,11,8,5
0,12,21,18,25,14,3,6,17,24,15,4,7,16,23,20,9,2,11,22,13,10,19,8,5
0,12,21,18,25,14,5,8,15,24,17,6,13,4,7,16,23,20,9,2,11,22,19,10,3
0,12,21,18,25,14,5,8,15,24,17,6,3,10,19,22,11,2,9,20,23,16,7,4,13
0,12,21,18,25,14,5,8,15,24,17,6,3,10,19,22,11,2,9,20,23,16,13,4,7
0,12,21,18,25,14,5,8,15,24,17,6,3,10,19,22,11,2,9,20,13,4,7,16,23
0,12,21,18,25,14,5,8,15,24,17,6,3,10,19,22,11,2,13,4,7,16,23,20,9
0,12,21,18,25,14,5,8,15,24,17,6,3,10,19,22,13,4,7,16,23,20,9,2,11
0,12,21,18,25,14,5,8,15,24,17,6,3,10,13,4,7,16,23,20,9,2,11,22,19
0,12,21,18,25,14,5,8,15,24,13,4,7,16,23,20,9,2,11,22,19,10,3,6,17
0,12,21,18,25,14,5,8,15,4,13,24,17,6,3,10,19,22,11,2,9,20,23,16,7
0,12,21,18,25,14,5,8,15,4,7,16,23,20,13,24,17,6,3,10,19,22,11,2,9
0,12,21,18,25,14,5,8,15,4,7,16,23,20,9,2,13,24,17,6,3,10,19,22,11
0,12,21,18,25,14,5,8,15,4,7,16,23,20,9,2,11,22,13,24,17,6,3,10,19
0,12,21,18,25,14,5,8,15,4,7,16,23,20,9,2,11,22,19,10,13,24,17,6,3
0,12,21,18,25,14,5,8,15,4,7,16,23,20,9,2,11,22,19,10,3,6,13,24,17
0,12,21,18,25,14,5,8,15,4,7,16,23,20,9,2,11,22,19,10,3,6,17,24,13
0,12,21,18,25,14,5,8,15,4,7,16,13,24,17,6,3,10,19,22,11,2,9,20,23
0,12,21,18,25,14,5,8,19,22,11,2,9,20,23,16,7,4,15,24,17,6,13,10,3
0,12,21,18,25,14,5,8,19,22,11,2,9,20,23,16,7,4,15,24,17,6,3,10,13
0,12,21,18,25,14,5,8,19,22,11,2,9,20,23,16,7,4,15,24,13,10,3,6,17
0,12,21,18,25,14,5,8,19,22,11,2,9,20,23,16,7,4,13,10,3,6,17,24,15
0,12,21,18,25,14,5,8,19,22,11,2,9,20,23,16,13,10,3,6,17,24,15,4,7
0,12,21,18,25,14,5,8,19,22,11,2,9,20,13,10,3,6,17,24,15,4,7,16,23
0,12,21,18,25,14,5,8,19,22,11,2,13,10,3,6,17,24,15,4,7,16,23,20,9
0,12,21,18,25,14,5,8,19,22,13,10,3,6,17,24,15,4,7,16,23,20,9,2,11
0,12,21,18,25,14,5,8,19,10,13,22,11,2,9,20,23,16,7,4,15,24,17,6,3
0,12,21,18,25,14,5,8,19,10,3,6,13,22,11,2,9,20,23,16,7,4,15,24,17
0,12,21,18,25,14,5,8,19,10,3,6,17,24,13,22,11,2,9,20,23,16,7,4,15
0,12,21,18,25,14,5,8,19,10,3,6,17,24,15,4,13,22,11,2,9,20,23,16,7
0,12,21,18,25,14,5,8,19,10,3,6,17,24,15,4,7,16,23,20,13,22,11,2,9
0,12,21,18,25,14,5,8,19,10,3,6,17,24,15,4,7,16,23,20,9,2,13,22,11
0,12,21,18,25,14,5,8,19,10,3,6,17,24,15,4,7,16,23,20,9,2,11,22,13
0,12,21,18,25,14,5,8,19,10,3,6,17,24,15,4,7,16,13,22,11,2,9,20,23
0,12,21,18,25,14,5,8,17,24,13,6,3,10,19,22,11,2,9,20,23,16,7,4,15
0,12,21,18,25,14,5,8,17,24,15,4,13,6,3,10,19,22,11,2,9,20,23,16,7
0,12,21,18,25,14,5,8,17,24,15,4,7,16,23,20,13,6,3,10,19,22,11,2,9
0,12,21,18,25,14,5,8,17,24,15,4,7,16,23,20,9,2,13,6,3,10,19,22,11
0,12,21,18,25,14,5,8,17,24,15,4,7,16,23,20,9,2,11,22,13,6,3,10,19
0,12,21,18,25,14,5,8,17,24,15,4,7,16,23,20,9,2,11,22,19,10,13,6,3
0,12,21,18,25,14,5,8,17,24,15,4,7,16,23,20,9,2,11,22,19,10,3,6,13
0,12,21,18,25,14,5,8,17,24,15,4,7,16,13,6,3,10,19,22,11,2,9,20,23
0,12,21,18,25,14,5,8,17,6,13,24,15,4,7,16,23,20,9,2,11,22,19,10,3
0,12,21,18,25,14,5,8,17,6,3,10,19,22,11,2,9,20,23,16,7,4,15,24,13
0,12,21,18,25,14,5,8,17,6,3,10,19,22,11,2,9,20,23,16,7,4,13,24,15
0,12,21,18,25,14,5,8,17,6,3,10,19,22,11,2,9,20,23,16,13,24,15,4,7
0,12,21,18,25,14,5,8,17,6,3,10,19,22,11,2,9,20,13,24,15,4,7,16,23
0,12,21,18,25,14,5,8,17,6,3,10,19,22,11,2,13,24,15,4,7,16,23,20,9
0,12,21,18,25,14,5,8,17,6,3,10,19,22,13,24,15,4,7,16,23,20,9,2,11
0,12,21,18,25,14,5,8,17,6,3,10,13,24,15,4,7,16,23,20,9,2,11,22,19
0,12,21,18,25,14,5,8,11,22,13,2,9,20,23,16,7,4,15,24,17,6,3,10,19
0,12,21,18,25,14,5,8,11,22,19,10,13,2,9,20,23,16,7,4,15,24,17,6,3
0,12,21,18,25,14,5,8,11,22,19,10,3,6,13,2,9,20,23,16,7,4,15,24,17
0,12,21,18,25,14,5,8,11,22,19,10,3,6,17,24,13,2,9,20,23,16,7,4,15
0,12,21,18,25,14,5,8,11,22,19,10,3,6,17,24,15,4,13,2,9,20,23,16,7
0,12,21,18,25,14,5,8,11,22,19,10,3,6,17,24,15,4,7,16,23,20,13,2,9
0,12,21,18,25,14,5,8,11,22,19,10,3,6,17,24,15,4,7,16,23,20,9,2,13
0,12,21,18,25,14,5,8,11,22,19,10,3,6,17,24,15,4,7,16,13,2,9,20,23
0,12,21,18,25,14,5,8,11,2,9,20,23,16,7,4,15,24,17,6,13,22,19,10,3
0,12,21,18,25,14,5,8,11,2,9,20,23,16,7,4,15,24,17,6,3,10,19,22,13
0,12,21,18,25,14,5,8,11,2,9,20,23,16,7,4,15,24,17,6,3,10,13,22,19
0,12,21,18,25,14,5,8,11,2,9,20,23,16,7,4,15,24,13,22,19,10,3,6,17
0,12,21,18,25,14,5,8,11,2,9,20,23,16,7,4,13,22,19,10,3,6,17,24,15
0,12,21,18,25,14,5,8,11,2,9,20,23,16,13,22,19,10,3,6,17,24,15,4,7
0,12,21,18,25,14,5,8,11,2,9,20,13,22,19,10,3,6,17,24,15,4,7,16,23
0,12,21,18,25,14,5,8,11,2,13,22,19,10,3,6,17,24,15,4,7,16,23,20,9
0,12,21,18,11,22,13,2,9,20,23,16,7,4,15,24,17,6,3,10,19,8,5,14,25
0,12,21,18,11,22,19,10,3,6,13,2,9,20,23,16,7,4,15,24,17,8,5,14,25
0,12,21,18,11,22,19,10,3,6,17,24,13,2,9,20,23,16,7,4,15,8,5,14,25
0,12,21,18,11,2,9,20,23,16,7,4,15,24,17,6,3,10,13,22,19,8,5,14,25
0,12,21,18,11,2,9,20,23,16,7,4,15,24,13,22,19,10,3,6,17,8,5,14,25
0,12,21,18,11,2,9,20,23,16,7,4,13,22,19,10,3,6,17,24,15,8,5,14,25
0,12,21,18,7,16,23,20,9,2,13,4,15,24,17,6,3,10,19,22,11,8,5,14,25
0,12,21,18,7,16,23,20,9,2,11,22,13,4,15,24,17,6,3,10,19,8,5,14,25
0,12,21,18,7,16,23,20,9,2,11,22,19,10,3,6,13,4,15,24,17,8,5,14,25
0,12,21,18,7,16,23,20,9,2,11,22,19,10,3,6,17,24,13,4,15,8,5,14,25
0,12,21,18,7,4,15,24,17,6,3,10,19,22,13,16,23,20,9,2,11,8,5,14,25
0,12,21,18,7,4,15,24,17,6,3,10,13,16,23,20,9,2,11,22,19,8,5,14,25
0,12,21,18,7,4,15,24,13,16,23,20,9,2,11,22,19,10,3,6,17,8,5,14,25
0,12,21,18,7,4,13,16,23,20,9,2,11,22,19,10,3,6,17,24,15,8,5,14,25
0,12,21,18,9,20,23,16,7,4,15,24,17,6,3,10,19,22,13,2,11,8,5,14,25
0,12,21,18,9,20,23,16,7,4,15,24,17,6,3,10,13,2,11,22,19,8,5,14,25
0,12,21,18,9,20,23,16,7,4,15,24,13,2,11,22,19,10,3,6,17,8,5,14,25
0,12,21,18,9,20,23,16,7,4,13,2,11,22,19,10,3,6,17,24,15,8,5,14,25
0,12,21,18,9,2,13,20,23,16,7,4,15,24,17,6,3,10,19,22,11,8,5,14,25
0,12,21,18,9,2,11,22,13,20,23,16,7,4,15,24,17,6,3,10,19,8,5,14,25
